corpus_item_id,title_candidate,author_candidate,filename,path_norm,ext,mime_or_ext,size_bytes,size_mb,topdir,folder,source_solemon_crawl,source_recoll_manifest,dedupe_key,duplicate_group_size,is_duplicate_candidate,corpus_class_preliminary,evidence_grade,verification_status,claim_use_allowed,notes
DOC_165f48c3b066,Chinese hydro power enters Nepal hydro sector | CHINA-WIRE,adhaka,20110929053735Chinese hydro power enters Nepal hydro sector _ CHINA-WIRE.pdf,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SOUTHASIA_MA/NEPAL/nepal hydro/20110929053735Chinese hydro power enters Nepal hydro sector _ CHINA-WIRE.pdf,.pdf,application/pdf,72345,0.07,Winstore,nepal hydro,True,True,20110929053735chinese hydro power enters nepal hydro sector _ china-wire.pdf|72345,1,False,Core,metadata_manifest,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_a7dd866a254a,"The 80,000 MW mirage | Oped | :: The Kathmandu Post ::",adhaka,"20110929053823The 80,000 MW mirage _ Oped _ __ The Kathmandu Post __.pdf","SOURCE_ARCHIVE/Winstore/BASE_FOUR/SOUTHASIA_MA/NEPAL/nepal hydro/20110929053823The 80,000 MW mirage _ Oped _ __ The Kathmandu Post __.pdf",.pdf,application/pdf,261235,0.25,Winstore,nepal hydro,True,True,"20110929053823the 80,000 mw mirage _ oped _ __ the kathmandu post __.pdf|261235",1,False,Unknown,metadata_manifest,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_381d98cf9e6b,Daily Times - Site Edition [Printer Friendly Version],adhaka,20110929053952Daily Times - Site Edition [Printer Friendly Version].pdf,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SOUTHASIA_MA/NEPAL/nepal hydro/20110929053952Daily Times - Site Edition [Printer Friendly Version].pdf,.pdf,application/pdf,100659,0.1,Winstore,nepal hydro,True,True,20110929053952daily times - site edition [printer friendly version].pdf|100659,1,False,Unknown,metadata_manifest,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_6eb77fba4e95,News: Friendly Printing,adhaka,20110929054033News_ Friendly Printing.pdf,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SOUTHASIA_MA/NEPAL/nepal hydro/20110929054033News_ Friendly Printing.pdf,.pdf,application/pdf,89763,0.09,Winstore,nepal hydro,True,True,20110929054033news_ friendly printing.pdf|89763,1,False,Unknown,metadata_manifest,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_2edfabdd6fdb,"All the world is made up of 3,600 water treaties - Times Of India",adhaka,"20110929054206All the world is made up of 3,600 water treaties - Times Of India.pdf","SOURCE_ARCHIVE/Winstore/BASE_FOUR/SOUTHASIA_MA/NEPAL/nepal hydro/20110929054206All the world is made up of 3,600 water treaties - Times Of India.pdf",.pdf,application/pdf,206370,0.2,Winstore,nepal hydro,True,True,"20110929054206all the world is made up of 3,600 water treaties - times of india.pdf|206370",1,False,Core,metadata_manifest,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_63ccdb5bcdb2,The scope of Hydropower in Nepal,Ole,Hydropower in Nepal.pdf,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SOUTHASIA_MA/NEPAL/nepal hydro/Hydropower in Nepal.pdf,.pdf,application/pdf,377796,0.36,Winstore,nepal hydro,True,True,hydropower in nepal.pdf|377796,1,False,Unknown,metadata_manifest,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_01e92905d193,indo-nepal mea note,,indo-nepal mea note.pdf,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SOUTHASIA_MA/NEPAL/nepal hydro/indo-nepal mea note.pdf,.pdf,.pdf,366166,0.35,Winstore,nepal hydro,True,False,indo-nepal mea note.pdf|366166,2,True,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_56ae1436dee6,Untitled,ambijat,nepal hydro.pdf,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SOUTHASIA_MA/NEPAL/nepal hydro/nepal hydro.pdf,.pdf,application/pdf,35894,0.03,Winstore,nepal hydro,True,True,nepal hydro.pdf|35894,1,False,Unknown,metadata_manifest,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_f6db9874fec6,Nepal,,Nepal.pdf,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SOUTHASIA_MA/NEPAL/nepal hydro/Nepal.pdf,.pdf,.pdf,5149591,4.91,Winstore,nepal hydro,True,False,nepal.pdf|5149591,2,True,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_824d0be5d833,NEPAL CASE STUDY 2 - Hydro Electric Project.doc,mjoyce,NEPAL_CASESTUDY2_Hydro_Electric_Project.pdf,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SOUTHASIA_MA/NEPAL/nepal hydro/NEPAL_CASESTUDY2_Hydro_Electric_Project.pdf,.pdf,application/pdf,50442,0.05,Winstore,nepal hydro,True,True,nepal_casestudy2_hydro_electric_project.pdf|50442,1,False,Unknown,metadata_manifest,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_20c557b4d270,Microsoft Word - NICOH_Report_Final.doc,Nepal Laptop,NICOH.pdf,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SOUTHASIA_MA/NEPAL/nepal hydro/NICOH.pdf,.pdf,application/pdf,1569881,1.5,Winstore,nepal hydro,True,True,nicoh.pdf|1569881,1,False,Unknown,metadata_manifest,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_fc034f322144,Microsoft Word - 98-101 Power Projects -Exist Under Constru _Planned SP 2008.docx,BIKASH-G,pp-eup.pdf,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SOUTHASIA_MA/NEPAL/nepal hydro/pp-eup.pdf,.pdf,application/pdf,34529,0.03,Winstore,nepal hydro,True,True,pp-eup.pdf|34529,1,False,Unknown,metadata_manifest,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_19e36d131d94,Micro-hydro in Nepal (educational resource),Intermediate Technology,resource_micro_hydro.pdf,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SOUTHASIA_MA/NEPAL/nepal hydro/resource_micro_hydro.pdf,.pdf,application/pdf,113845,0.11,Winstore,nepal hydro,True,True,resource_micro_hydro.pdf|113845,1,False,Unknown,metadata_manifest,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
